id,uniq_id,date_time,city_id,city_name,customer_id,first_name,last_name,item_id,item_name,quantity,payment_amount,status
1,009366610b5114fe97f640050fc67406,2023-04-15T00:00:00,0,Москва,211,Александра,Морозова,3,Устройство для нагревания табака Трубка Мира,5,2500,shipped
2,9ae0c1c0f6be8419b192fe4c97bc4bbe,2023-04-15T00:00:00,2,Ярославль,7004,Константин,Иванов,4,Сахар песок,1,50,shipped
3,480013b6d37f512bf669527b28bf1c8e,2023-04-15T00:00:00,1,Ростов,7405,Константин,Кузнецов,5,Яблоко молодильное,3,1200,shipped
4,c9a26afd551c629b7b1b6da18e8fafaf,2023-04-15T00:00:00,1,Ростов,5701,Александр,Соколов,2,Молоко 5%,5,750,shipped
5,57e81e16a86d13caaa879a1d894892b3,2023-04-15T00:00:00,2,Ярославль,5908,Александр,Новиков,11,Хлеб ржаной,1,20,shipped
6,8966df108c90ffeeb4684d00c4fcda19,2023-04-15T00:00:00,1,Ростов,9218,Надежда,Морозова,11,Хлеб ржаной,5,100,shipped
7,c9334cbc8ffde7a3b2180d3bdab90463,2023-04-15T00:00:00,0,Москва,2000,Петр,Иванов,10,Томаты,5,250,shipped
8,8e791320854302bdf5221b84d77c2a1e,2023-04-15T00:00:00,0,Москва,1502,Евгений,Попов,1,Молоко 3%,2,240,shipped
9,fb2004cfbb69a51d99404b9d5f51f26c,2023-04-15T00:00:00,2,Ярославль,6416,Елизавета,Алексеева,4,Сахар песок,3,150,shipped
10,42b4615c98744e41373271248d959e61,2023-04-15T00:00:00,2,Ярославль,8809,Геннадий,Михайлов,11,Хлеб ржаной,5,100,shipped
11,27d9e9955e0d2a98047a034c3bfa24ad,2023-04-15T00:00:00,2,Ярославль,4914,Екатерина,Орлова,3,Устройство для нагревания табака Трубка Мира,4,2000,shipped
12,3cf5698df71aceef3bb9c944b460a9f8,2023-04-15T00:00:00,0,Москва,3501,Олег,Попов,1,Молоко 3%,1,120,shipped
13,b6c3964f5a27a8880032d881e686d126,2023-04-15T00:00:00,1,Ростов,8505,Геннадий,Попов,5,Яблоко молодильное,5,2000,shipped
14,26d975ed5077b5991bae33cf4533c153,2023-04-15T00:00:00,0,Москва,2016,Ольга,Великая,11,Хлеб ржаной,2,40,shipped
15,7aaf3fe4a40dbb8bd0e3adeb6bb8d88e,2023-04-15T00:00:00,0,Москва,2815,Ольга,Козлова,11,Хлеб ржаной,2,40,shipped
16,e08a59b8ed3c7014f5cb282d6de080fa,2023-04-15T00:00:00,1,Ростов,4206,Сергей,Сидоров,9,Ручка шариковая,1,45,refunded
17,c2e89a0e013d8f1768593805a6dc90c9,2023-04-15T00:00:00,2,Ярославль,6112,Елизавета,Федорова,6,Яблоко,5,700,shipped
18,4ad9df6e0b1c3ff12aa5d8f24178ad43,2023-04-15T00:00:00,0,Москва,6413,Елизавета,Алексеева,0,Молоко 1%,3,300,shipped
19,17e67827a737aa792e9756ae05379a68,2023-04-15T00:00:00,1,Ростов,9711,Надежда,Павлова,4,Сахар песок,3,150,shipped
20,574ad6f3241578fb132e68898cd40d4a,2023-04-15T00:00:00,0,Москва,106,Иван,Петров,1,Молоко 3%,3,360,shipped
21,0cad7e94ca2a4231f5ea531ddc228b77,2023-04-15T00:00:00,1,Ростов,3414,Светлана,Алексеева,8,Лампочка LED,4,1200,shipped
22,3208607a51624214011d3b0be4e44990,2023-04-15T00:00:00,1,Ростов,2203,Петр,Сидоров,2,Молоко 5%,3,450,shipped
23,83897d08151441e78665dc50fff33027,2023-04-15T00:00:00,2,Ярославль,7918,Анна,Орлова,11,Хлеб ржаной,4,80,shipped
24,235a851fc266c8b9118570d0a001b0a7,2023-04-15T00:00:00,1,Ростов,9914,Надежда,Орлова,5,Яблоко молодильное,2,800,refunded
25,f0be2982ad74aeec785cd68da7fbc3d1,2023-04-15T00:00:00,0,Москва,5903,Александр,Новиков,5,Яблоко молодильное,1,400,shipped
26,2f76c2c189fb6b0c3b599b1bac676c87,2023-04-15T00:00:00,1,Ростов,8006,Геннадий,Иванов,8,Лампочка LED,4,1200,shipped
27,6a24350225912c17ac6810d129542c51,2023-04-15T00:00:00,0,Москва,2801,Петр,Михайлов,7,Средство для мытья посуды,4,800,shipped
28,f634e3414576f9ff804f604c5bf9dc63,2023-04-15T00:00:00,0,Москва,2415,Ольга,Алексеева,9,Ручка шариковая,4,180,shipped
29,95e0fee10c0d5329b9aefb3cb44e7757,2023-04-15T00:00:00,1,Ростов,9608,Эдуард,Васильев,8,Лампочка LED,4,1200,shipped
30,213e09819efb5fa922e4986fda8ee86e,2023-04-15T00:00:00,1,Ростов,5700,Александр,Соколов,3,Устройство для нагревания табака Трубка Мира,5,2500,shipped
31,d7a5a252351a337bad9898ddd6260977,2023-04-15T00:00:00,2,Ярославль,2404,Петр,Кузнецов,9,Ручка шариковая,1,45,shipped
32,80604f886458dabf1b81d0e0498aba23,2023-04-15T00:00:00,2,Ярославль,6215,Елизавета,Морозова,5,Яблоко молодильное,1,400,shipped
33,7320458ae538525f4137aef42657f80e,2023-04-15T00:00:00,2,Ярославль,2017,Ольга,Великая,5,Яблоко молодильное,2,800,shipped
34,2c5b5263cd97c17e55eb529dd3080f1c,2023-04-15T00:00:00,1,Ростов,4715,Екатерина,Павлова,1,Молоко 3%,3,360,shipped
35,ec2d578d5010296107af07dc3c944e85,2023-04-15T00:00:00,0,Москва,2614,Ольга,Егорова,0,Молоко 1%,3,300,shipped
36,31868f3b367bf6f0b7553e54318e3635,2023-04-15T00:00:00,2,Ярославль,204,Иван,Сидоров,3,Устройство для нагревания табака Трубка Мира,5,2500,refunded
37,e2f0b2263600527e4fa2e0c560b53b89,2023-04-15T00:00:00,0,Москва,9519,Надежда,Лебедева,10,Томаты,3,150,shipped
38,ae1fc19d0fd6a5c23c16e714d30efc9c,2023-04-15T00:00:00,0,Москва,6608,Алексей,Васильев,0,Молоко 1%,2,200,shipped
39,a7f4fb2eea9f7b41370ce297c808ecbe,2023-04-15T00:00:00,1,Ростов,7106,Константин,Петров,11,Хлеб ржаной,4,80,shipped
40,9e1d0c3e42c8215d2c7478c79ae1b603,2023-04-15T00:00:00,0,Москва,1416,Евгения,Алексеева,1,Молоко 3%,5,600,shipped
41,99beb8e47b316249d3101c17dea97f2f,2023-04-15T00:00:00,0,Москва,310,Александра,Волкова,8,Лампочка LED,3,900,shipped
42,de2e9ed83f6a82749a4675f357e1f31d,2023-04-15T00:00:00,0,Москва,3018,Светлана,Великая,11,Хлеб ржаной,2,40,shipped
43,3603b087e082eeb99e63f4a4363e2fb4,2023-04-15T00:00:00,1,Ростов,6217,Елизавета,Морозова,10,Томаты,1,50,shipped
44,8cb74ecdc24cab08d12a9dc6844c1959,2023-04-15T00:00:00,2,Ярославль,3407,Олег,Кузнецов,5,Яблоко молодильное,1,400,shipped
45,652c2c2f4d568c4ce1b795aaa76d141b,2023-04-15T00:00:00,0,Москва,5515,Оксана,Лебедева,4,Сахар песок,1,50,shipped
46,7b820d7536c193ed6187d6eead5b07d4,2023-04-15T00:00:00,2,Ярославль,5811,Оксана,Козлова,7,Средство для мытья посуды,4,800,shipped
47,c9c744eacafc8b76590a284f27e60f52,2023-04-15T00:00:00,2,Ярославль,8411,Снежанна,Алексеева,1,Молоко 3%,4,480,shipped
48,c4817efe25168d59a0c0703511acca7e,2023-04-15T00:00:00,0,Москва,9702,Эдуард,Соколов,10,Томаты,3,150,shipped
49,72e758d4819854a883ebe6f04ed35cd8,2023-04-15T00:00:00,1,Ростов,5008,Александр,Иванов,1,Молоко 3%,2,240,shipped
50,941fcb7b599d299f0c5dc90367b750dc,2023-04-15T00:00:00,2,Ярославль,107,Иван,Петров,1,Молоко 3%,5,600,shipped
51,0285d92ffac84cd8b533d4b7e2bed2f4,2023-04-15T00:00:00,1,Ростов,7501,Константин,Попов,0,Молоко 1%,1,100,shipped
52,ad61519bfbb830a054ad1dd9da47d758,2023-04-15T00:00:00,1,Ростов,607,Иван,Васильев,9,Ручка шариковая,3,135,shipped
53,d96f3a82974d1f0675980fe4d31e7c40,2023-04-15T00:00:00,0,Москва,5317,Оксана,Волкова,11,Хлеб ржаной,5,100,shipped
54,14c0d9e95157e88df4abc5bdc0723ef6,2023-04-15T00:00:00,0,Москва,5411,Оксана,Алексеева,7,Средство для мытья посуды,1,200,shipped
55,1b8e1bb19a914f0134537d0a8b9fb00a,2023-04-15T00:00:00,0,Москва,3610,Светлана,Егорова,10,Томаты,3,150,shipped
56,a62e56a37ec812e89a26cafd4e7db1e3,2023-04-15T00:00:00,1,Ростов,9213,Надежда,Морозова,11,Хлеб ржаной,3,60,shipped
57,2c50263099ed7b846b7caec44d496935,2023-04-15T00:00:00,0,Москва,2007,Петр,Иванов,7,Средство для мытья посуды,4,800,shipped
58,aceb8f966c095542207e229727464f64,2023-04-15T00:00:00,2,Ярославль,4912,Екатерина,Орлова,6,Яблоко,5,700,shipped
59,2aff63893fcc26ef649df36d3394abdb,2023-04-15T00:00:00,2,Ярославль,4007,Сергей,Иванов,9,Ручка шариковая,4,180,shipped
60,caf16da8a820b38786fded6d9a750b5a,2023-04-15T00:00:00,2,Ярославль,302,Иван,Смирнов,0,Молоко 1%,3,300,shipped
61,622de13f8ce920483ac311a905737894,2023-04-15T00:00:00,2,Ярославль,8801,Геннадий,Михайлов,11,Хлеб ржаной,1,20,shipped
62,b11992135b60089914244cb7fcdd8a82,2023-04-15T00:00:00,2,Ярославль,8007,Геннадий,Иванов,10,Томаты,4,200,shipped
63,6f0b802295fdeaa7d88873ada43669d9,2023-04-15T00:00:00,0,Москва,5202,Александр,Сидоров,5,Яблоко молодильное,4,1600,shipped
64,1e5b82da59205b4376bce19a7308b7a8,2023-04-15T00:00:00,0,Москва,601,Иван,Васильев,0,Молоко 1%,1,100,shipped
65,4d6592d3776ef86d9c6f961d404d5636,2023-04-15T00:00:00,1,Ростов,1307,Евгений,Смирнов,3,Устройство для нагревания табака Трубка Мира,4,2000,shipped
66,900d441edf60a017351d4f6794647749,2023-04-15T00:00:00,1,Ростов,8211,Снежанна,Морозова,11,Хлеб ржаной,4,80,shipped
67,7a903f06fa11027d3f57c5cc4b1c04d9,2023-04-15T00:00:00,2,Ярославль,5115,Оксана,Федорова,6,Яблоко,4,560,shipped
68,f7e3306b5112843e0b01fa03f5112725,2023-04-15T00:00:00,0,Москва,4415,Екатерина,Алексеева,5,Яблоко молодильное,5,2000,shipped
69,99c9e563cef62be609067464ae737269,2023-04-15T00:00:00,1,Ростов,8201,Геннадий,Сидоров,4,Сахар песок,2,100,shipped
70,0f7477e4148528ddc7ce790ddb364a60,2023-04-15T00:00:00,2,Ярославль,3216,Светлана,Морозова,8,Лампочка LED,4,1200,shipped
71,a1bdcfdcc791bc1e9785abd454d491d1,2023-04-15T00:00:00,2,Ярославль,6816,Елизавета,Козлова,11,Хлеб ржаной,3,60,shipped
72,055bcfc2feb5c4aa202e00a4909d613e,2023-04-15T00:00:00,1,Ростов,4710,Екатерина,Павлова,6,Яблоко,2,280,shipped
73,9e08652781741667540ea1b31cc50109,2023-04-15T00:00:00,1,Ростов,3411,Светлана,Алексеева,8,Лампочка LED,3,900,shipped
74,7d8c3f32c7eb0c100eeca5fc62373d38,2023-04-15T00:00:00,1,Ростов,7017,Анна,Великая,11,Хлеб ржаной,2,40,shipped
75,d086cd385b02eebc2ece670af295cecc,2023-04-15T00:00:00,1,Ростов,6906,Алексей,Новиков,5,Яблоко молодильное,5,2000,shipped
76,86730d44a2809caa0c2d88c6f6356fb4,2023-04-15T00:00:00,1,Ростов,1909,Евгений,Новиков,7,Средство для мытья посуды,2,400,shipped
77,30cb89f919d0d891b0e88100644d579d,2023-04-15T00:00:00,0,Москва,7401,Константин,Кузнецов,7,Средство для мытья посуды,5,1000,shipped
78,db62ba397687fc9e3f7ad74e722447a0,2023-04-15T00:00:00,1,Ростов,2214,Ольга,Морозова,9,Ручка шариковая,1,45,shipped
79,b939809bbbca95ebeb1c3b05db1aae86,2023-04-15T00:00:00,1,Ростов,8403,Геннадий,Кузнецов,1,Молоко 3%,5,600,shipped
80,607ac26156ca110ee6168f4fee8a2ef0,2023-04-15T00:00:00,1,Ростов,9513,Надежда,Лебедева,8,Лампочка LED,3,900,shipped
81,19fc11838bf727be894deadef88a60e0,2023-04-15T00:00:00,1,Ростов,7003,Константин,Иванов,5,Яблоко молодильное,4,1600,shipped
