id,uniq_id,date_time,city_id,city_name,customer_id,first_name,last_name,item_id,item_name,quantity,payment_amount,status
1,294592f7347899a3b9795b45503a9587,2023-04-10T00:00:00,2,Ярославль,7211,Анна,Морозова,10,Томаты,5,250,shipped
2,f472a751c92524fc7c398bedf78a6255,2023-04-10T00:00:00,1,Ростов,7005,Константин,Иванов,1,Молоко 3%,3,360,shipped
3,532a20b1fdc69d25ce832ac5de767756,2023-04-10T00:00:00,0,Москва,6703,Алексей,Соколов,8,Лампочка LED,4,1200,shipped
4,9176e7b6581a01415cb4dc3299fcc0f2,2023-04-10T00:00:00,0,Москва,4513,Екатерина,Лебедева,3,Устройство для нагревания табака Трубка Мира,1,500,shipped
5,568486d98f13e232a0f171abcb9a7c85,2023-04-10T00:00:00,1,Ростов,2107,Петр,Петров,3,Устройство для нагревания табака Трубка Мира,3,1500,shipped
6,5adba38667ad463a455cd28c0f1e1112,2023-04-10T00:00:00,0,Москва,1803,Евгений,Михайлов,5,Яблоко молодильное,3,1200,refunded
7,4b222d793bf4a174339c25264e858ce2,2023-04-10T00:00:00,0,Москва,1711,Евгения,Павлова,8,Лампочка LED,1,300,shipped
8,29ac23bd359e1b105404a644b45d0e78,2023-04-10T00:00:00,2,Ярославль,205,Иван,Сидоров,2,Молоко 5%,5,750,shipped
9,7aaf78f1e7206241b019336c01cffd25,2023-04-10T00:00:00,0,Москва,2303,Петр,Смирнов,1,Молоко 3%,4,480,shipped
10,20e4d5b86a484751e5703bd8ac1f8c68,2023-04-10T00:00:00,2,Ярославль,2601,Петр,Васильев,2,Молоко 5%,5,750,shipped
11,2d99bdc9ee044351cf27397b2d547ddb,2023-04-10T00:00:00,1,Ростов,714,Александра,Павлова,9,Ручка шариковая,4,180,shipped
12,d823c44ccc69a431825032642d5c1d1f,2023-04-10T00:00:00,1,Ростов,6316,Елизавета,Волкова,9,Ручка шариковая,2,90,shipped
13,2ae782cdc04f1af04195ee64dc7db910,2023-04-10T00:00:00,0,Москва,6811,Елизавета,Козлова,11,Хлеб ржаной,4,80,shipped
14,2972ed6ca1d1322a9ecd69ebf720f6c6,2023-04-10T00:00:00,0,Москва,10,Александра,Великая,5,Яблоко молодильное,3,1200,shipped
15,ae4492857fb0a6aaf723d9b0519ea764,2023-04-10T00:00:00,1,Ростов,8005,Геннадий,Иванов,4,Сахар песок,2,100,shipped
16,fb247089fd9161d8d55edca9cfea675a,2023-04-10T00:00:00,0,Москва,5111,Оксана,Федорова,9,Ручка шариковая,3,135,shipped
