id,uniq_id,date_time,city_id,city_name,customer_id,first_name,last_name,item_id,item_name,quantity,payment_amount,status
1,708fa6782c49277dab39e3a9c760da47,2023-04-17T00:00:00,0,Москва,8613,Снежанна,Егорова,0,Молоко 1%,2,200,shipped
2,00a4d9d4c9558e0dbcd2bd76540cdc76,2023-04-17T00:00:00,2,Ярославль,5404,Александр,Кузнецов,2,Молоко 5%,4,600,shipped
3,6629d29321ce8f00e436aa02b4d47793,2023-04-17T00:00:00,1,Ростов,6616,Елизавета,Егорова,9,Ручка шариковая,4,180,shipped
4,1105e042adeb5ef5845de5cd95c321b8,2023-04-17T00:00:00,1,Ростов,5604,Александр,Васильев,5,Яблоко молодильное,3,1200,shipped
5,ac9dde228fb6837604330e08cc1d906c,2023-04-17T00:00:00,0,Москва,4414,Екатерина,Алексеева,9,Ручка шариковая,1,45,shipped
6,94296c05e087a8daa54d4406f0d7420b,2023-04-17T00:00:00,2,Ярославль,516,Александра,Лебедева,4,Сахар песок,1,50,shipped
7,b0584588046ac8404aacfbc49e87f08b,2023-04-17T00:00:00,1,Ростов,5317,Оксана,Волкова,6,Яблоко,2,280,shipped
8,dfab1d6f805fc515ee77dfeb93682a10,2023-04-17T00:00:00,1,Ростов,1504,Евгений,Попов,2,Молоко 5%,5,750,shipped
9,48edcf79d93d387920a95055c171c53b,2023-04-17T00:00:00,1,Ростов,4512,Екатерина,Лебедева,0,Молоко 1%,2,200,shipped
10,d29b5f9f2f379c6f4ec09c29dee9341b,2023-04-17T00:00:00,0,Москва,5912,Оксана,Орлова,10,Томаты,1,50,shipped
11,86e57399b4c547922330e0738f5a121a,2023-04-17T00:00:00,1,Ростов,4503,Сергей,Попов,6,Яблоко,5,700,shipped
12,5809b5156a91874e11b8c157b037e9de,2023-04-17T00:00:00,1,Ростов,5617,Оксана,Егорова,1,Молоко 3%,5,600,shipped
13,d564662257ef6ba6a3d679d613009613,2023-04-17T00:00:00,0,Москва,5001,Александр,Иванов,2,Молоко 5%,4,600,shipped
14,97ffbc80bb322921f012e8f244c359f7,2023-04-17T00:00:00,0,Москва,1002,Евгений,Иванов,8,Лампочка LED,2,600,shipped
15,ce6d85467cde776aa483ac7d9da9adc9,2023-04-17T00:00:00,0,Москва,8914,Снежанна,Орлова,11,Хлеб ржаной,5,100,shipped
16,77b0a40044dee8721e45fa581803e940,2023-04-17T00:00:00,1,Ростов,4713,Екатерина,Павлова,5,Яблоко молодильное,5,2000,shipped
17,d134f4345934f478bd88a7938f385700,2023-04-17T00:00:00,1,Ростов,315,Александра,Волкова,11,Хлеб ржаной,5,100,shipped
18,4bb11c18e68d290bb00890217dbbdbd0,2023-04-17T00:00:00,0,Москва,3211,Светлана,Морозова,5,Яблоко молодильное,4,1600,shipped
19,d9bbc63af3bbdaabbb0e2ffccbd161b0,2023-04-17T00:00:00,2,Ярославль,7916,Анна,Орлова,10,Томаты,3,150,shipped
20,4f053dbc9e7d8eb33fd2b4a09f855662,2023-04-17T00:00:00,0,Москва,4907,Сергей,Новиков,2,Молоко 5%,1,150,shipped
21,5f7973b87c7d7a2a4a52633127c104f8,2023-04-17T00:00:00,0,Москва,8819,Снежанна,Козлова,6,Яблоко,1,140,shipped
22,311ba5a4862a66f0b2f41e7050e8e05e,2023-04-17T00:00:00,2,Ярославль,5411,Оксана,Алексеева,5,Яблоко молодильное,3,1200,shipped
23,fc264dd6af8ae34c060c0a2018cfc15b,2023-04-17T00:00:00,2,Ярославль,5411,Оксана,Алексеева,3,Устройство для нагревания табака Трубка Мира,5,2500,shipped
24,dfe8ac3fe116f45b70f1dc62a06b6e50,2023-04-17T00:00:00,1,Ростов,3311,Светлана,Волкова,6,Яблоко,2,280,shipped
25,2d8b000b81df1b3593432f4c130060e8,2023-04-17T00:00:00,2,Ярославль,1215,Евгения,Морозова,10,Томаты,3,150,shipped
26,053ffaaca5bd3e12950320095b9ddad1,2023-04-17T00:00:00,2,Ярославль,5503,Александр,Попов,10,Томаты,5,250,shipped
27,0983814c4ff4335d25aafc53237538db,2023-04-17T00:00:00,0,Москва,906,Иван,Новиков,0,Молоко 1%,1,100,shipped
28,f550405b258a114bad62ad3db0843106,2023-04-17T00:00:00,2,Ярославль,3614,Светлана,Егорова,1,Молоко 3%,1,120,refunded
29,7cda74285c025c99e99bd53512740c55,2023-04-17T00:00:00,2,Ярославль,8809,Геннадий,Михайлов,6,Яблоко,5,700,shipped
30,73cbc961037e8fbdf280c635ec814b5c,2023-04-17T00:00:00,2,Ярославль,3601,Олег,Васильев,9,Ручка шариковая,4,180,shipped
31,c9ba2c2742711bbdb0e6afaa50a8c7fd,2023-04-17T00:00:00,2,Ярославль,6500,Алексей,Попов,0,Молоко 1%,1,100,shipped
32,15fd1cee3147623da4c74350cdd21871,2023-04-17T00:00:00,1,Ростов,5617,Оксана,Егорова,4,Сахар песок,3,150,shipped
33,22872447e346a7b1c7192d1cea2622c2,2023-04-17T00:00:00,2,Ярославль,8203,Геннадий,Сидоров,8,Лампочка LED,5,1500,shipped
34,1bf6e93f0445ee790ad3666707f66385,2023-04-17T00:00:00,1,Ростов,1915,Евгения,Орлова,6,Яблоко,5,700,shipped
35,41902dd40b7f3ac564d0d3520c45831a,2023-04-17T00:00:00,0,Москва,111,Александра,Федорова,0,Молоко 1%,1,100,shipped
36,463b970c0d9e7e4a6a7f16362c5c0b07,2023-04-17T00:00:00,1,Ростов,8800,Геннадий,Михайлов,5,Яблоко молодильное,2,800,shipped
37,6ba06ddb56bb2f57fdfaf915725b4e88,2023-04-17T00:00:00,2,Ярославль,6219,Елизавета,Морозова,8,Лампочка LED,2,600,shipped
38,6e2c3060281d586f11bb2ebed3e75c52,2023-04-17T00:00:00,2,Ярославль,5407,Александр,Кузнецов,7,Средство для мытья посуды,5,1000,shipped
39,b8f8dd6721aa2f47d06b11af273c457d,2023-04-17T00:00:00,2,Ярославль,6007,Алексей,Иванов,5,Яблоко молодильное,3,1200,shipped
40,5f86f23cb4e93400734c6f073b516367,2023-04-17T00:00:00,0,Москва,4106,Сергей,Петров,8,Лампочка LED,5,1500,shipped
41,471ed12a3842b9090b0c3f00629288af,2023-04-17T00:00:00,2,Ярославль,8100,Геннадий,Петров,8,Лампочка LED,1,300,shipped
42,bd72b36a6f20cce1cb4427e44fd273ec,2023-04-17T00:00:00,0,Москва,5917,Оксана,Орлова,0,Молоко 1%,5,500,shipped
43,a916f86cb7c487c2e522485260203328,2023-04-17T00:00:00,0,Москва,2802,Петр,Михайлов,4,Сахар песок,3,150,shipped
44,f1de88b63e4d46db792aebe8b0dc7c75,2023-04-17T00:00:00,2,Ярославль,1104,Евгений,Петров,11,Хлеб ржаной,5,100,shipped
45,6e4b565b9831a7d21e115a5a4df3973e,2023-04-17T00:00:00,1,Ростов,812,Александра,Козлова,9,Ручка шариковая,3,135,shipped
46,e5f2556f19ac9c2e69b24bf3f424ee24,2023-04-17T00:00:00,1,Ростов,7216,Анна,Морозова,9,Ручка шариковая,5,225,refunded
47,49fd7caf2c9f2cd818d4f7c4f90a49f5,2023-04-17T00:00:00,1,Ростов,5517,Оксана,Лебедева,3,Устройство для нагревания табака Трубка Мира,4,2000,shipped
48,0f3d9b4b0821cf587c1a86bfcdb74ef5,2023-04-17T00:00:00,1,Ростов,1201,Евгений,Сидоров,2,Молоко 5%,2,300,shipped
49,e1590a2abde8a2a525a9ad36bac3f6e0,2023-04-17T00:00:00,1,Ростов,1908,Евгений,Новиков,1,Молоко 3%,1,120,shipped
50,5501b78fae4a76d65130000103dc74cf,2023-04-17T00:00:00,2,Ярославль,4114,Екатерина,Федорова,6,Яблоко,5,700,shipped
51,e66f883ea9c17d11803bd60ab350efe0,2023-04-17T00:00:00,2,Ярославль,3308,Олег,Смирнов,9,Ручка шариковая,1,45,shipped
52,876137bb486933fbddb0d690c65cabed,2023-04-17T00:00:00,2,Ярославль,6,Иван,Иванов,0,Молоко 1%,2,200,shipped
53,8fe2946ad616bcd625ffc0c159186cb3,2023-04-17T00:00:00,1,Ростов,6617,Елизавета,Егорова,5,Яблоко молодильное,5,2000,shipped
54,7f4c7a2ffd884d9239c026a3b9421550,2023-04-17T00:00:00,1,Ростов,6314,Елизавета,Волкова,6,Яблоко,2,280,shipped
55,d1c0f1c04a232f13bae4eec73d41561b,2023-04-17T00:00:00,2,Ярославль,712,Александра,Павлова,9,Ручка шариковая,4,180,shipped
56,671ab33f788474dd7fb601401f2fc0c5,2023-04-17T00:00:00,0,Москва,3602,Олег,Васильев,4,Сахар песок,3,150,shipped
57,256992b2d7e64079a9bc0f85ab222ebb,2023-04-17T00:00:00,1,Ростов,9204,Эдуард,Сидоров,11,Хлеб ржаной,4,80,shipped
58,771a4822f358df8ca21183d4bf91da96,2023-04-17T00:00:00,1,Ростов,6804,Алексей,Михайлов,10,Томаты,3,150,shipped
59,044559bbd9c5aaa3522fafaeb78b4cc3,2023-04-17T00:00:00,2,Ярославль,7300,Константин,Смирнов,10,Томаты,4,200,shipped
60,d6bfb47079eca94b9d87c690b84fd82f,2023-04-17T00:00:00,2,Ярославль,7900,Константин,Новиков,2,Молоко 5%,3,450,shipped
61,38832834e9aed83ed68cfa2e683dbb5c,2023-04-17T00:00:00,2,Ярославль,6519,Елизавета,Лебедева,5,Яблоко молодильное,1,400,shipped
62,f7441797123d069e99114d6628fc8a08,2023-04-17T00:00:00,1,Ростов,8016,Снежанна,Великая,2,Молоко 5%,5,750,shipped
63,6013b099f4bd1f5d37575a69ed5215cc,2023-04-17T00:00:00,0,Москва,5014,Оксана,Великая,3,Устройство для нагревания табака Трубка Мира,1,500,shipped
64,098b9f4d0ea44e565e5d86be4eead022,2023-04-17T00:00:00,2,Ярославль,610,Александра,Егорова,4,Сахар песок,2,100,shipped
65,7cd2d7d1f7e0c3f3bea2e706ae790ae8,2023-04-17T00:00:00,2,Ярославль,5714,Оксана,Павлова,6,Яблоко,2,280,shipped
66,bad087b1514a8e8d9260935248d85107,2023-04-17T00:00:00,0,Москва,5311,Оксана,Волкова,0,Молоко 1%,4,400,shipped
67,632f2b6ecd838c939a4abfb7733804f8,2023-04-17T00:00:00,1,Ростов,2002,Петр,Иванов,6,Яблоко,3,420,shipped
68,8fd649f57f92fb3628f97c13bbe7dde0,2023-04-17T00:00:00,0,Москва,5501,Александр,Попов,10,Томаты,5,250,shipped
69,70deb95287bdb289c7cd64ae96263914,2023-04-17T00:00:00,0,Москва,9019,Надежда,Великая,5,Яблоко молодильное,3,1200,shipped
70,d0b1b8bffa57e70bd13c8704c7c2a152,2023-04-17T00:00:00,2,Ярославль,9117,Надежда,Федорова,6,Яблоко,2,280,refunded
71,71ef36a9da0ea35fd44b4ef477c8ab6e,2023-04-17T00:00:00,0,Москва,8810,Снежанна,Козлова,0,Молоко 1%,5,500,shipped
72,d46706b1ae377cfab28370a22ec08c79,2023-04-17T00:00:00,1,Ростов,9312,Надежда,Волкова,0,Молоко 1%,1,100,shipped
73,7f128bf8850afc3bc22419d71461439f,2023-04-17T00:00:00,2,Ярославль,2203,Петр,Сидоров,10,Томаты,4,200,shipped
74,de9bcd15dd8c5e56a1c48fc20773148a,2023-04-17T00:00:00,2,Ярославль,9913,Надежда,Орлова,8,Лампочка LED,3,900,shipped
75,a0920e45bf18c4fb05c832d0b1fd2a10,2023-04-17T00:00:00,0,Москва,9615,Надежда,Егорова,3,Устройство для нагревания табака Трубка Мира,3,1500,shipped
76,26c25cc326b2241e678bdc4069b6153e,2023-04-17T00:00:00,1,Ростов,1108,Евгений,Петров,10,Томаты,4,200,shipped
77,52c327437554257c4b1c0225603c07e1,2023-04-17T00:00:00,0,Москва,8119,Снежанна,Федорова,7,Средство для мытья посуды,3,600,shipped
78,51f2665cad324bdbac20edc6b6b2bc33,2023-04-17T00:00:00,1,Ростов,6207,Алексей,Сидоров,3,Устройство для нагревания табака Трубка Мира,5,2500,shipped
79,91a5d2eb66fd2f32c80018db8f2aff93,2023-04-17T00:00:00,2,Ярославль,7100,Константин,Петров,10,Томаты,3,150,shipped
80,a98bcfba023fb342a1311fcc9236a67a,2023-04-17T00:00:00,2,Ярославль,4812,Екатерина,Козлова,6,Яблоко,5,700,shipped
81,231edf32d118b0ddf662ce67847eab07,2023-04-17T00:00:00,0,Москва,8800,Геннадий,Михайлов,8,Лампочка LED,2,600,shipped
82,a75a0c7186aace71976059896f859c2f,2023-04-17T00:00:00,1,Ростов,4206,Сергей,Сидоров,11,Хлеб ржаной,5,100,shipped
83,7c5f52b97f6e73381a5ea3c891bbe72b,2023-04-17T00:00:00,1,Ростов,6702,Алексей,Соколов,7,Средство для мытья посуды,4,800,shipped
84,7dfc325410b4b946a06b8b859291856f,2023-04-17T00:00:00,0,Москва,6919,Елизавета,Орлова,11,Хлеб ржаной,4,80,shipped
